Date,Open,High,Low,Close,Volume
2023-01-01 00:00:00,81.16262258099887,81.94773963220659,75.99584288675837,78.01395186938507,57627.591950075686
2023-01-01 01:00:00,190.63571821788406,191.79566408888363,188.24567402630996,191.05472769166764,80737.80060069864
2023-01-01 02:00:00,149.07884894416696,155.52707104449416,148.32744524778946,152.80830730293104,76255.93204922574
2023-01-01 03:00:00,123.74511199743695,126.81599946108108,121.87048969861596,126.06736086153256,16236.090564683594
2023-01-01 04:00:00,39.64354168406294,43.525002341063335,37.92830373463169,42.70915316267744,15775.697504405916
2023-01-01 05:00:00,39.6389588638785,43.504987318239564,37.14046773351369,41.226792530985676,27549.26240674642
2023-01-01 06:00:00,21.035886311957896,24.30787148448804,18.317625130514113,22.95865195713642,36746.39790776269
2023-01-01 07:00:00,174.57346769723767,180.3955558837564,174.5369973828055,178.06542421289086,41437.10255943978
2023-01-01 08:00:00,124.21185223120968,124.40795070390283,119.68647256262516,121.70853231980153,68290.02446650119
2023-01-01 09:00:00,144.53378978124863,145.99650336226878,144.27253202032085,144.42803941768003,6611.362784417705
2023-01-01 10:00:00,13.911053916202466,14.011894716752314,9.47657233916642,11.123148334398488,4432.597718380572
2023-01-01 11:00:00,194.2828719107789,199.34751160111142,193.41997372364787,199.15955199074537,39799.145731446995
2023-01-01 12:00:00,168.16410175208014,175.3240075089795,167.24377195351371,172.60469514894626,70019.20552166007
2023-01-01 13:00:00,50.34443102887247,50.76216714222526,44.67982363220046,45.73869914255753,20150.098952691773
2023-01-01 14:00:00,44.54674376934912,48.19975754133165,42.68286642220029,46.602495494506,64508.94364436892
2023-01-01 15:00:00,44.84685687215242,50.3326268541112,43.84470697514612,49.09934004630908,26722.985656089648
2023-01-01 16:00:00,67.80602616231216,68.84805614108869,62.41368246181466,64.6117796135855,88722.52477253812
2023-01-01 17:00:00,109.70372201012519,113.0826743527133,108.49013985340358,110.38317431565149,89673.30448239503
2023-01-01 18:00:00,92.069553542002,96.28990670820889,91.86449394107213,96.22443651788242,30431.433223851323
2023-01-01 19:00:00,65.33353663762796,67.32490569615473,58.32171689603363,60.67299642348595,23769.38164236081
2023-01-01 20:00:00,126.2520499972521,131.11643597236116,125.39477502347398,128.2262526697205,41719.093234556894
2023-01-01 21:00:00,36.50383352388795,38.18433807427348,33.179022958815665,34.477323597613456,24812.626932834723
2023-01-01 22:00:00,65.50748322169144,72.56191256155603,63.451151572025736,69.75144517545675,67566.00048587866
2023-01-01 23:00:00,79.60875022580143,84.47610631531317,78.61138175435529,84.31933267745511,82780.40377028026
2023-01-02 00:00:00,96.65329700123682,102.35234184959364,96.48354003279668,101.09596189237116,67636.12096021048
2023-01-02 01:00:00,159.18343266467258,159.96390603755873,157.8038116902088,158.92557483124722,82610.6942776856
2023-01-02 02:00:00,47.93801861008835,53.750908014923674,45.10467286200544,51.558445119981485,40302.22405853994
2023-01-02 03:00:00,107.7045432985862,114.09392855542865,105.77934010669053,111.15003728393691,16475.380100177223
2023-01-02 04:00:00,122.55876808378807,123.3283582711208,118.735335370219,120.74977281622063,74057.14379236162
2023-01-02 05:00:00,18.825578416799566,24.077256962728562,16.928731955886647,22.11473315830634,36686.97600901384
2023-01-02 06:00:00,125.43352186127329,126.02781475955251,120.2066217915499,120.80359820842821,67455.81169768411
2023-01-02 07:00:00,42.39958350058539,45.05827304912076,41.14458190827855,43.362282285405925,27793.750256194802
2023-01-02 08:00:00,22.35980266720311,23.75160012726812,17.407071644990186,19.65989104008014,9041.733845860595
2023-01-02 09:00:00,190.28825207813333,193.20426806702793,186.18980224324665,186.49392093590612,99265.59775328857
2023-01-02 10:00:00,193.47008628416629,195.2956681022557,188.40605997218924,189.23961830045837,16463.94928512933
2023-01-02 11:00:00,163.59549614212762,166.60690301716946,162.76653881673005,165.558383900909,98853.67840238463
2023-01-02 12:00:00,67.87661614294043,68.21890349760423,64.97930899783758,66.2753657806211,97750.71332407829
2023-01-02 13:00:00,28.557701661212935,31.259109862705355,25.61659543838638,30.80536937650055,79587.99228689593
2023-01-02 14:00:00,140.0042750373098,140.68022582716353,135.45533080524777,135.65783844529923,66282.87324611776
2023-01-02 15:00:00,93.62897381052424,94.38187379454514,90.22577420568857,91.78187718883035,58202.897974857384
2023-01-02 16:00:00,33.187264620507975,36.13402571778476,32.64917057447134,33.58217754426135,86744.05299240563
2023-01-02 17:00:00,104.08361292114134,108.67451293437855,101.1715832849121,106.99084456953098,29654.512640329307
2023-01-02 18:00:00,16.533819011891495,18.103991746014593,14.381433527029802,14.721344041212195,47300.44003600283
2023-01-02 19:00:00,182.77087639496858,184.3740967749463,181.56007338788382,184.02979015933866,62319.60696728369
2023-01-02 20:00:00,59.16819650400321,65.60839306641338,56.954541549499396,63.02797398636508,41707.85711107962
2023-01-02 21:00:00,135.8792340272566,139.20630881870508,133.76557074317424,137.03786590907964,43321.15895493653
2023-01-02 22:00:00,69.22510445698808,69.42810954268808,65.28651329384262,66.55469920452441,33698.18208270636
2023-01-02 23:00:00,108.81292402378405,110.93642931547336,103.01735933549128,104.05693183934943,56858.949851769066
2023-01-03 00:00:00,113.87495307522313,119.20655646626038,112.68211593956453,117.57594181423244,85206.87827349649
2023-01-03 01:00:00,45.122346549850135,45.36752258709047,39.542211868878084,40.335040658354,20951.30942262497
2023-01-03 02:00:00,194.22107927526613,199.3429979266941,193.60508045914574,197.96809600210813,93508.8708365907
2023-01-03 03:00:00,157.27523643861176,159.01869664027402,155.82611734593507,157.56460777888387,69219.67772107474
2023-01-03 04:00:00,188.50479889719594,193.3927995028147,187.69919762899312,192.8954758823249,82504.04805532299
2023-01-03 05:00:00,180.01719658125327,185.8421233799908,179.15481158656152,183.00502893898994,56062.878570371155
2023-01-03 06:00:00,123.60099597410618,131.13026319388155,121.63072778368252,128.58033707943957,78172.15344098228
2023-01-03 07:00:00,185.1561046543922,187.16317166637953,180.75761081380963,183.66322280890932,2603.8393366072537
2023-01-03 08:00:00,26.813575389864706,30.8723449621778,25.00266378818658,29.485458279175976,82019.66205317399
2023-01-03 09:00:00,47.236743859637585,48.47204048439111,46.02511459453511,46.25605299573001,4973.747049451285
2023-01-03 10:00:00,18.59318489300223,20.546105294455092,18.16519025447912,18.39194109604132,89101.42425992338
2023-01-03 11:00:00,71.81276284502022,74.72411308542463,68.95849318248352,73.08781747720391,99204.31197662569
2023-01-03 12:00:00,83.84868504100159,87.77227550051063,82.95681267007959,87.58545618286497,30112.678755501005
2023-01-03 13:00:00,61.556316037040226,67.93465867534417,61.2801150787928,66.39715072903317,21821.537072293573
2023-01-03 14:00:00,167.46012673886656,172.56207172921026,165.66299297741543,170.14286087751174,76770.97302194603
2023-01-03 15:00:00,77.78313207178196,79.16085170457283,75.08985355858451,76.9607998934553,26049.607751105068
2023-01-03 16:00:00,63.377556840602345,63.53342657326515,60.64561240301698,62.59112686337305,86690.67593404814
2023-01-03 17:00:00,113.1122558000672,117.84691341410822,112.31004971649458,115.48807881595611,11181.416623590194
2023-01-03 18:00:00,36.77560274520491,37.37969409161283,34.118042150244506,34.16337420288793,13469.564441556468
2023-01-03 19:00:00,162.41742634326755,163.19328884793165,155.6271213662181,158.5221674745815,97936.00395496094
2023-01-03 20:00:00,24.164622299156456,24.658741359453344,21.958164738490915,22.710843875564223,67710.05092873046
2023-01-03 21:00:00,197.5085179540983,198.4991631487128,193.35282900648147,195.3809078706391,84841.83521846632
2023-01-03 22:00:00,156.7265061663649,158.9967606834308,152.5696977612887,154.6895873709248,33108.60835780029
2023-01-03 23:00:00,47.75597949149276,49.31413707000457,43.2620347507534,45.09205700199186,67971.89120253983
2023-01-04 00:00:00,11.049202253484456,11.663846075936593,5.531411967207131,6.470134149848075,59829.94090355112
2023-01-04 01:00:00,164.9376714064185,167.57116164087464,159.30312199246043,160.11641075375263,60711.86189217175
2023-01-04 02:00:00,144.30289533104724,151.81886479326215,142.50989048293914,149.18011922840756,68570.71349423444
2023-01-04 03:00:00,148.5113619277876,151.1230972029256,145.19080636431116,147.78909326514622,57960.558139780755
2023-01-04 04:00:00,156.54136587032968,157.2577545044743,152.54443115515633,155.3846323419265,43477.174560963926
2023-01-04 05:00:00,24.068483829477167,27.21867468895083,23.750766416265893,25.864956656407866,28316.346743674138
2023-01-04 06:00:00,78.1084884234118,81.06345739183442,74.82654146426928,75.29102730206245,77089.551760407
2023-01-04 07:00:00,32.01512130977464,38.83077057820687,29.180912533425403,36.51473314927689,23400.970570315432
2023-01-04 08:00:00,173.98965091636276,176.93460332419494,171.78004523135837,176.85310106051827,69543.076309287
2023-01-04 09:00:00,128.42664409723602,128.6222578710175,121.6717726458693,124.32075412035861,24099.949442283338
2023-01-04 10:00:00,72.87062472200334,74.26241885244033,71.4385345774466,72.04643247985263,62907.686825490935
2023-01-04 11:00:00,22.076086554344492,28.59493024755082,20.313328941016287,25.867269629966138,74960.74844577386
2023-01-04 12:00:00,69.08664112597582,75.15006674274807,66.9832223427234,73.53396134888992,22652.675001747382
2023-01-04 13:00:00,71.78483118508194,73.27826870918481,69.41851064123972,71.45884629758064,6934.386785269519
2023-01-04 14:00:00,148.62517388423217,150.07570887620915,147.40071881163206,149.75928777633925,13966.400556423234
2023-01-04 15:00:00,131.1359195574905,133.10625987166338,127.76007434333732,127.80625901841125,60993.69975983152
2023-01-04 16:00:00,178.57042108950205,185.94841683267248,176.82164291908927,183.48210735087181,85095.19421634782
2023-01-04 17:00:00,99.72083578077037,100.86209580329306,96.27824817706598,97.0375527946048,5454.6853023070125
2023-01-04 18:00:00,32.72290672827732,39.477060022404565,31.372143989848652,37.15022446962858,73680.97464512297
2023-01-04 19:00:00,145.51650957236905,149.90640602399515,142.6437665271176,147.01297606229272,34790.54594905516
2023-01-04 20:00:00,154.54915923721052,156.23782656338219,153.35205328428322,155.62652718599912,48374.30862203273
2023-01-04 21:00:00,116.64266753820428,118.3395415419536,114.123262718211,116.76955264836937,92957.095434711
2023-01-04 22:00:00,156.4837641913666,157.3451780656203,153.22484049129642,153.79046230854416,33865.178968848704
2023-01-04 23:00:00,103.82116330923424,106.19972656633576,98.56906213521424,100.58644362928932,47068.35646000912
2023-01-05 00:00:00,109.31923758257886,111.05201768022233,103.59307880996379,106.52409967328062,2354.559061307429
2023-01-05 01:00:00,91.23279348812443,93.13654074077535,87.79149680694816,88.09717610956697,9078.273280479
2023-01-05 02:00:00,14.829634081378085,20.0192212958933,14.80467425469651,17.625478817045618,26600.56752234362
2023-01-05 03:00:00,30.499371128727844,31.68728254671521,27.699875342497304,29.000623720395147,3757.371841286366
2023-01-05 04:00:00,15.971545280479507,18.716815485700636,11.27209559695937,11.54997204611347,63506.157278776845
2023-01-05 05:00:00,130.9179781401183,137.2080910432648,128.6728250910896,135.6090044415264,43213.43732336063
2023-01-05 06:00:00,69.72763640450208,74.03935972264239,66.9839904129564,73.56549525413634,55266.37507007418
2023-01-05 07:00:00,106.62843132129353,112.99365150775206,105.32636840316725,110.90595415324566,18290.071403736627
2023-01-05 08:00:00,182.43763004595766,189.7664923237368,181.66149511949135,187.38670827242203,30297.270914224995
2023-01-05 09:00:00,57.36552353828624,58.31580856948882,52.80126607346128,54.10447603048111,66718.62301041979
2023-01-05 10:00:00,87.97275537676965,90.54429314776591,84.76483211224624,86.93517556579624,96564.96963940958
2023-01-05 11:00:00,153.55471632317924,158.85553084451743,153.5275538384381,156.13710108022013,5991.2605866187105
2023-01-05 12:00:00,53.47165144340827,56.26257108607962,51.703289474954175,55.43185762394619,89148.04776467134
2023-01-05 13:00:00,24.626182867470668,27.576747285616335,19.32526687620708,21.16514193086922,58111.23892980964
2023-01-05 14:00:00,65.05277605361593,68.63324188766839,63.13971131292812,68.21110730352211,56828.03710880675
2023-01-05 15:00:00,40.63204457826084,41.23809158346831,37.150384056684814,37.876450296627446,50527.57498556827
2023-01-05 16:00:00,186.64255394508888,187.19522846280296,181.7385719231807,183.8807300933151,7870.014504514155
2023-01-05 17:00:00,163.54287211723923,166.59458547619698,163.2686976582439,163.91261634617337,9897.808321879906
2023-01-05 18:00:00,130.34671373698046,133.23899074237238,129.74890272758006,131.2761130853975,60490.28856024952
2023-01-05 19:00:00,175.57751213566635,176.8346870637113,172.9451019957029,176.37837421404447,34754.89857212027
2023-01-05 20:00:00,162.69769461083175,164.01866486593678,156.3963935326296,158.6125629848093,91809.53859119039
2023-01-05 21:00:00,45.44831118834681,51.06881388986002,45.40707452631277,49.22291981465061,41252.46319858776
2023-01-05 22:00:00,179.58620971309577,179.83660196806392,176.49708135787344,177.24221013898284,15184.864411561468
2023-01-05 23:00:00,112.47502596397364,115.12227506919565,108.12695572782218,108.77017517680167,71757.16451670157
2023-01-06 00:00:00,163.41362948117188,169.71192088618628,162.60121049706098,167.30111027986166,30041.988722659975
2023-01-06 01:00:00,180.25734698546373,186.32948228849116,179.51466767462406,184.81386196776126,53021.560428233424
2023-01-06 02:00:00,70.42066024465413,76.94331626308615,70.23308135742559,74.04193641730863,70085.44576501183
2023-01-06 03:00:00,30.909865660258586,35.25830934533266,29.533044110468126,34.005026407507366,90126.14700900497
2023-01-06 04:00:00,53.30768088296892,57.81243164646863,51.10948045861042,54.860100689359136,79426.92828536594
2023-01-06 05:00:00,91.1504798389887,93.66281354149098,89.3302846648364,91.6590535450801,67959.74571939968
2023-01-06 06:00:00,165.4228055252737,167.32681934503552,159.2740581185936,161.29267312438782,68283.68505711922
2023-01-06 07:00:00,173.53881081870526,174.0366755045926,172.37989541380352,172.62334294941223,94646.53975917656
2023-01-06 08:00:00,11.320904800926234,13.966688075840166,7.193317840519013,10.047789971049374,30286.585652157068
2023-01-06 09:00:00,107.0419874897375,108.32445655349935,102.12404982581168,104.63952532734075,1110.0973254225532
2023-01-06 10:00:00,89.30809059826801,92.02899195250129,86.89281964278102,91.54229173515385,27923.50138042167
2023-01-06 11:00:00,52.200483989438744,52.23830654936602,49.69028992510115,52.15924134022645,22571.246583047654
2023-01-06 12:00:00,32.77441979339973,34.45368684431488,25.786750428077927,28.58488195247621,66521.62392628583
2023-01-06 13:00:00,74.14688256668931,75.72908143305735,69.71595268784634,71.34871458618743,63737.448376787375
2023-01-06 14:00:00,189.15284374337864,193.14349224708207,188.55199768977576,190.98543137997459,59752.67688776766
2023-01-06 15:00:00,71.40855708394349,74.0793312429969,65.31951485528887,67.16986567884649,2608.1008777359166
2023-01-06 16:00:00,108.57021813123956,112.32050702565633,106.34157365023574,112.08228727172724,73149.0273906141
2023-01-06 17:00:00,143.5736021900838,145.76809166110488,141.31131528016147,143.52506746022354,33029.510836063666
2023-01-06 18:00:00,79.08962445206586,79.6518602843586,77.3311431528317,78.89549022533234,66840.54291165648
2023-01-06 19:00:00,194.63859571698254,198.1372047230492,194.4332195589818,195.5626735635777,56101.26442171318
2023-01-06 20:00:00,192.86498603900114,198.56898623983759,191.75164722371076,196.11179569825262,34930.36161736281
2023-01-06 21:00:00,57.83863620681919,59.46101747177582,53.55442846045105,56.31672828584112,14323.050443306667
2023-01-06 22:00:00,104.47721611955323,108.3881060410138,102.72386939028095,106.25737764514386,10347.470868387614
2023-01-06 23:00:00,67.16687886518623,68.76724884469539,65.5518830354191,67.82419850514414,83320.31497811014
2023-01-07 00:00:00,64.11969393171884,65.53319762851729,60.98341609026647,61.789976633413055,91921.35666607424
2023-01-07 01:00:00,17.008519997361233,23.25973055404423,15.903173237611497,20.794819860912813,65329.01662966566
2023-01-07 02:00:00,125.8172234561804,130.1692792637693,123.13118518872089,128.79148367224968,11239.977371187853
2023-01-07 03:00:00,105.50901441348368,108.16692755604427,103.50962527090317,107.09353276006794,40800.69447193583
2023-01-07 04:00:00,19.780962737497976,24.769417370191295,17.418801657240977,23.286780028440397,73164.98081041056
2023-01-07 05:00:00,62.94282820495617,69.10051797186586,61.57979193575321,66.6157702145542,78202.26751699674
2023-01-07 06:00:00,182.5705183336642,185.65977224292718,180.67977667529573,184.65414810081455,12703.64360681777
2023-01-07 07:00:00,55.51675922672476,59.40817728976871,54.77160840049513,58.88689251036148,1003.0411656928592
2023-01-07 08:00:00,37.53002569733239,41.64078237501757,35.413643206481936,39.50474031402523,71501.5675421799
2023-01-07 09:00:00,102.99602445273698,107.27536680846421,101.71322045162697,104.79743217033997,36303.02142263436
2023-01-07 10:00:00,197.27358628101413,198.76161249873658,195.9459497365699,198.45970006316597,26193.651830207764
2023-01-07 11:00:00,55.99050158718508,59.23729032102933,54.042534613454436,58.517667982761495,2276.8495091630184
2023-01-07 12:00:00,137.70575400711692,138.1316699763999,131.48296319564088,134.29180506004766,54489.64126938847
2023-01-07 13:00:00,154.70772691245634,159.5602587391921,154.5157078726305,158.5164345044456,85263.92280717219
2023-01-07 14:00:00,55.15113335855594,60.2206215727245,52.676903646514916,58.86956863600826,95805.5329809862
2023-01-07 15:00:00,148.3611062362533,150.60758524714322,142.7764297353623,143.6535790665989,57008.750110715635
2023-01-07 16:00:00,79.87879521665812,85.09040547695078,78.54703685313899,83.13696272230575,51931.67144624952
2023-01-07 17:00:00,130.1381078127801,132.0008935152154,126.36106650118953,126.42680648751455,9420.582163434869
2023-01-07 18:00:00,130.37064504456998,131.42776988439894,127.81869535365846,128.7218335871614,55338.407352717375
2023-01-07 19:00:00,111.79718997420412,116.75661519637447,110.28929624631373,114.2322725371202,38617.928817574066
2023-01-07 20:00:00,27.155056310337578,28.56891781253207,23.594127038778343,23.76265527082066,61106.39280747412
2023-01-07 21:00:00,168.70747416195522,174.8244592171913,167.23418697380572,171.88714440314584,39483.908439778126
2023-01-07 22:00:00,70.94821234462981,76.17198053909445,68.16688045805452,74.26955412420723,24789.613221586307
